Rainfall - (MM), Year, Statistics, Country, ISO3
212.418, 1998, Jan Average, Indonesia, IDN
200.935, 1998, Feb Average, Indonesia, IDN
255.789, 1998, Mar Average, Indonesia, IDN
244.544, 1998, Apr Average, Indonesia, IDN
264.136, 1998, May Average, Indonesia, IDN
244.038, 1998, Jun Average, Indonesia, IDN
221.49, 1998, Jul Average, Indonesia, IDN
261.524, 1998, Aug Average, Indonesia, IDN
256.181, 1998, Sep Average, Indonesia, IDN
283.901, 1998, Oct Average, Indonesia, IDN
320.175, 1998, Nov Average, Indonesia, IDN
298.554, 1998, Dec Average, Indonesia, IDN
328.95, 1999, Jan Average, Indonesia, IDN
293.89, 1999, Feb Average, Indonesia, IDN
312.378, 1999, Mar Average, Indonesia, IDN
282.347, 1999, Apr Average, Indonesia, IDN
235.866, 1999, May Average, Indonesia, IDN
201.599, 1999, Jun Average, Indonesia, IDN
212.542, 1999, Jul Average, Indonesia, IDN
177.142, 1999, Aug Average, Indonesia, IDN
179.824, 1999, Sep Average, Indonesia, IDN
308.224, 1999, Oct Average, Indonesia, IDN
275.553, 1999, Nov Average, Indonesia, IDN
295.608, 1999, Dec Average, Indonesia, IDN
311.529, 2000, Jan Average, Indonesia, IDN
253.112, 2000, Feb Average, Indonesia, IDN
302.106, 2000, Mar Average, Indonesia, IDN
298.369, 2000, Apr Average, Indonesia, IDN
237.335, 2000, May Average, Indonesia, IDN
258.646, 2000, Jun Average, Indonesia, IDN
165.176, 2000, Jul Average, Indonesia, IDN
194.832, 2000, Aug Average, Indonesia, IDN
178.49, 2000, Sep Average, Indonesia, IDN
292.548, 2000, Oct Average, Indonesia, IDN
345.713, 2000, Nov Average, Indonesia, IDN
283.695, 2000, Dec Average, Indonesia, IDN
343.741, 2001, Jan Average, Indonesia, IDN
260.363, 2001, Feb Average, Indonesia, IDN
329.923, 2001, Mar Average, Indonesia, IDN
319.56, 2001, Apr Average, Indonesia, IDN
178.761, 2001, May Average, Indonesia, IDN
208.187, 2001, Jun Average, Indonesia, IDN
127.242, 2001, Jul Average, Indonesia, IDN
137.35, 2001, Aug Average, Indonesia, IDN
214.945, 2001, Sep Average, Indonesia, IDN
309.934, 2001, Oct Average, Indonesia, IDN
278.991, 2001, Nov Average, Indonesia, IDN
275.714, 2001, Dec Average, Indonesia, IDN
294.564, 2002, Jan Average, Indonesia, IDN
212.852, 2002, Feb Average, Indonesia, IDN
292.993, 2002, Mar Average, Indonesia, IDN
271.759, 2002, Apr Average, Indonesia, IDN
220.255, 2002, May Average, Indonesia, IDN
185.482, 2002, Jun Average, Indonesia, IDN
134.299, 2002, Jul Average, Indonesia, IDN
133.629, 2002, Aug Average, Indonesia, IDN
168.375, 2002, Sep Average, Indonesia, IDN
154.174, 2002, Oct Average, Indonesia, IDN
268.427, 2002, Nov Average, Indonesia, IDN
310.339, 2002, Dec Average, Indonesia, IDN
296.697, 2003, Jan Average, Indonesia, IDN
289.869, 2003, Feb Average, Indonesia, IDN
319.711, 2003, Mar Average, Indonesia, IDN
297.822, 2003, Apr Average, Indonesia, IDN
209.556, 2003, May Average, Indonesia, IDN
155.037, 2003, Jun Average, Indonesia, IDN
174.553, 2003, Jul Average, Indonesia, IDN
211.608, 2003, Aug Average, Indonesia, IDN
193.309, 2003, Sep Average, Indonesia, IDN
285.507, 2003, Oct Average, Indonesia, IDN
268.585, 2003, Nov Average, Indonesia, IDN
329.216, 2003, Dec Average, Indonesia, IDN
321.232, 2004, Jan Average, Indonesia, IDN
229.172, 2004, Feb Average, Indonesia, IDN
305.065, 2004, Mar Average, Indonesia, IDN
253.416, 2004, Apr Average, Indonesia, IDN
244.298, 2004, May Average, Indonesia, IDN
142.381, 2004, Jun Average, Indonesia, IDN
175.737, 2004, Jul Average, Indonesia, IDN
73.7948, 2004, Aug Average, Indonesia, IDN
180.887, 2004, Sep Average, Indonesia, IDN
186.008, 2004, Oct Average, Indonesia, IDN
268.49, 2004, Nov Average, Indonesia, IDN
314.94, 2004, Dec Average, Indonesia, IDN
267.368, 2005, Jan Average, Indonesia, IDN
210.669, 2005, Feb Average, Indonesia, IDN
280.928, 2005, Mar Average, Indonesia, IDN
311.878, 2005, Apr Average, Indonesia, IDN
246.825, 2005, May Average, Indonesia, IDN
168.494, 2005, Jun Average, Indonesia, IDN
177.208, 2005, Jul Average, Indonesia, IDN
149.421, 2005, Aug Average, Indonesia, IDN
155.359, 2005, Sep Average, Indonesia, IDN
297.741, 2005, Oct Average, Indonesia, IDN
283.643, 2005, Nov Average, Indonesia, IDN
311.694, 2005, Dec Average, Indonesia, IDN
289.548, 2006, Jan Average, Indonesia, IDN
295.399, 2006, Feb Average, Indonesia, IDN
279.92, 2006, Mar Average, Indonesia, IDN
311.431, 2006, Apr Average, Indonesia, IDN
228.333, 2006, May Average, Indonesia, IDN
260.675, 2006, Jun Average, Indonesia, IDN
115.293, 2006, Jul Average, Indonesia, IDN
114.06, 2006, Aug Average, Indonesia, IDN
145.154, 2006, Sep Average, Indonesia, IDN
117.09, 2006, Oct Average, Indonesia, IDN
175.915, 2006, Nov Average, Indonesia, IDN
310.646, 2006, Dec Average, Indonesia, IDN
288.452, 2007, Jan Average, Indonesia, IDN
308.659, 2007, Feb Average, Indonesia, IDN
306.465, 2007, Mar Average, Indonesia, IDN
313.486, 2007, Apr Average, Indonesia, IDN
283.009, 2007, May Average, Indonesia, IDN
261.098, 2007, Jun Average, Indonesia, IDN
224.628, 2007, Jul Average, Indonesia, IDN
170.521, 2007, Aug Average, Indonesia, IDN
155.903, 2007, Sep Average, Indonesia, IDN
190.176, 2007, Oct Average, Indonesia, IDN
234.961, 2007, Nov Average, Indonesia, IDN
305.377, 2007, Dec Average, Indonesia, IDN
232.708, 2008, Jan Average, Indonesia, IDN
272.648, 2008, Feb Average, Indonesia, IDN
348.689, 2008, Mar Average, Indonesia, IDN
286.544, 2008, Apr Average, Indonesia, IDN
192.362, 2008, May Average, Indonesia, IDN
248.741, 2008, Jun Average, Indonesia, IDN
199.079, 2008, Jul Average, Indonesia, IDN
205.936, 2008, Aug Average, Indonesia, IDN
204.822, 2008, Sep Average, Indonesia, IDN
287.949, 2008, Oct Average, Indonesia, IDN
325.851, 2008, Nov Average, Indonesia, IDN
343.974, 2008, Dec Average, Indonesia, IDN
321.807, 2009, Jan Average, Indonesia, IDN
279.158, 2009, Feb Average, Indonesia, IDN
365.026, 2009, Mar Average, Indonesia, IDN
304.531, 2009, Apr Average, Indonesia, IDN
193.785, 2009, May Average, Indonesia, IDN
158.746, 2009, Jun Average, Indonesia, IDN
162.699, 2009, Jul Average, Indonesia, IDN
175.402, 2009, Aug Average, Indonesia, IDN
149.12, 2009, Sep Average, Indonesia, IDN
213.317, 2009, Oct Average, Indonesia, IDN
281.711, 2009, Nov Average, Indonesia, IDN
315.362, 2009, Dec Average, Indonesia, IDN
298.199, 2010, Jan Average, Indonesia, IDN
230.055, 2010, Feb Average, Indonesia, IDN
338.607, 2010, Mar Average, Indonesia, IDN
341.031, 2010, Apr Average, Indonesia, IDN
334.754, 2010, May Average, Indonesia, IDN
275.414, 2010, Jun Average, Indonesia, IDN
252.528, 2010, Jul Average, Indonesia, IDN
260.979, 2010, Aug Average, Indonesia, IDN
374.936, 2010, Sep Average, Indonesia, IDN
290.075, 2010, Oct Average, Indonesia, IDN
302.522, 2010, Nov Average, Indonesia, IDN
281.578, 2010, Dec Average, Indonesia, IDN
297.665, 2011, Jan Average, Indonesia, IDN
261.001, 2011, Feb Average, Indonesia, IDN
305.038, 2011, Mar Average, Indonesia, IDN
301.848, 2011, Apr Average, Indonesia, IDN
265.651, 2011, May Average, Indonesia, IDN
240.676, 2011, Jun Average, Indonesia, IDN
164.809, 2011, Jul Average, Indonesia, IDN
156.305, 2011, Aug Average, Indonesia, IDN
165.344, 2011, Sep Average, Indonesia, IDN
276.239, 2011, Oct Average, Indonesia, IDN
289.075, 2011, Nov Average, Indonesia, IDN
347.685, 2011, Dec Average, Indonesia, IDN
268.818, 2012, Jan Average, Indonesia, IDN
291.747, 2012, Feb Average, Indonesia, IDN
355.748, 2012, Mar Average, Indonesia, IDN
305.392, 2012, Apr Average, Indonesia, IDN
296.805, 2012, May Average, Indonesia, IDN
180.632, 2012, Jun Average, Indonesia, IDN
170.846, 2012, Jul Average, Indonesia, IDN
158.763, 2012, Aug Average, Indonesia, IDN
176.408, 2012, Sep Average, Indonesia, IDN
227.38, 2012, Oct Average, Indonesia, IDN
321.794, 2012, Nov Average, Indonesia, IDN
286.626, 2012, Dec Average, Indonesia, IDN
255.83, 2013, Jan Average, Indonesia, IDN
331.774, 2013, Feb Average, Indonesia, IDN
270.981, 2013, Mar Average, Indonesia, IDN
291.058, 2013, Apr Average, Indonesia, IDN
283.856, 2013, May Average, Indonesia, IDN
189.611, 2013, Jun Average, Indonesia, IDN
186.121, 2013, Jul Average, Indonesia, IDN
181.948, 2013, Aug Average, Indonesia, IDN
190.391, 2013, Sep Average, Indonesia, IDN
208.644, 2013, Oct Average, Indonesia, IDN
323.044, 2013, Nov Average, Indonesia, IDN
351.034, 2013, Dec Average, Indonesia, IDN
268.804, 2014, Jan Average, Indonesia, IDN
140.807, 2014, Feb Average, Indonesia, IDN
181.671, 2014, Mar Average, Indonesia, IDN
323.188, 2014, Apr Average, Indonesia, IDN
232.117, 2014, May Average, Indonesia, IDN
209.128, 2014, Jun Average, Indonesia, IDN
152.13, 2014, Jul Average, Indonesia, IDN
203.516, 2014, Aug Average, Indonesia, IDN
160.708, 2014, Sep Average, Indonesia, IDN
153.022, 2014, Oct Average, Indonesia, IDN
259.737, 2014, Nov Average, Indonesia, IDN
353.505, 2014, Dec Average, Indonesia, IDN
298.048, 2015, Jan Average, Indonesia, IDN
266.819, 2015, Feb Average, Indonesia, IDN
244.618, 2015, Mar Average, Indonesia, IDN
277.07, 2015, Apr Average, Indonesia, IDN
200.004, 2015, May Average, Indonesia, IDN
203.772, 2015, Jun Average, Indonesia, IDN
110.391, 2015, Jul Average, Indonesia, IDN
114.229, 2015, Aug Average, Indonesia, IDN
77.6504, 2015, Sep Average, Indonesia, IDN
121.046, 2015, Oct Average, Indonesia, IDN
241.426, 2015, Nov Average, Indonesia, IDN
299.566, 2015, Dec Average, Indonesia, IDN
243.801, 2016, Jan Average, Indonesia, IDN
306.412, 2016, Feb Average, Indonesia, IDN
297.036, 2016, Mar Average, Indonesia, IDN
262.286, 2016, Apr Average, Indonesia, IDN
278.898, 2016, May Average, Indonesia, IDN
215.516, 2016, Jun Average, Indonesia, IDN
216.919, 2016, Jul Average, Indonesia, IDN
176.163, 2016, Aug Average, Indonesia, IDN
252.888, 2016, Sep Average, Indonesia, IDN
269.057, 2016, Oct Average, Indonesia, IDN
308.27, 2016, Nov Average, Indonesia, IDN
311.074, 2016, Dec Average, Indonesia, IDN
