Temperature - (Celsius), Year, Statistics, Country, ISO3
20.1914, 1994, Aug Average, Zambia, ZMB
23.7553, 1994, Sep Average, Zambia, ZMB
24.5959, 1994, Oct Average, Zambia, ZMB
26.3406, 1994, Nov Average, Zambia, ZMB
24.1946, 1994, Dec Average, Zambia, ZMB
24.1395, 1995, Jan Average, Zambia, ZMB
23.6602, 1995, Feb Average, Zambia, ZMB
23.982, 1995, Mar Average, Zambia, ZMB
23.1033, 1995, Apr Average, Zambia, ZMB
21.0913, 1995, May Average, Zambia, ZMB
17.4587, 1995, Jun Average, Zambia, ZMB
18.2677, 1995, Jul Average, Zambia, ZMB
21.6059, 1995, Aug Average, Zambia, ZMB
23.9814, 1995, Sep Average, Zambia, ZMB
26.6435, 1995, Oct Average, Zambia, ZMB
26.1821, 1995, Nov Average, Zambia, ZMB
23.8536, 1995, Dec Average, Zambia, ZMB
23.6016, 1996, Jan Average, Zambia, ZMB
23.4196, 1996, Feb Average, Zambia, ZMB
22.6936, 1996, Mar Average, Zambia, ZMB
21.9997, 1996, Apr Average, Zambia, ZMB
20.2676, 1996, May Average, Zambia, ZMB
17.7146, 1996, Jun Average, Zambia, ZMB
17.4875, 1996, Jul Average, Zambia, ZMB
21.1541, 1996, Aug Average, Zambia, ZMB
24.2282, 1996, Sep Average, Zambia, ZMB
26.1105, 1996, Oct Average, Zambia, ZMB
26.1733, 1996, Nov Average, Zambia, ZMB
24.4149, 1996, Dec Average, Zambia, ZMB
23.7584, 1997, Jan Average, Zambia, ZMB
23.3408, 1997, Feb Average, Zambia, ZMB
23.8501, 1997, Mar Average, Zambia, ZMB
22.3652, 1997, Apr Average, Zambia, ZMB
19.9597, 1997, May Average, Zambia, ZMB
19.5639, 1997, Jun Average, Zambia, ZMB
17.9393, 1997, Jul Average, Zambia, ZMB
20.6814, 1997, Aug Average, Zambia, ZMB
23.8581, 1997, Sep Average, Zambia, ZMB
24.8084, 1997, Oct Average, Zambia, ZMB
25.5965, 1997, Nov Average, Zambia, ZMB
24.2922, 1997, Dec Average, Zambia, ZMB
23.8386, 1998, Jan Average, Zambia, ZMB
24.3842, 1998, Feb Average, Zambia, ZMB
24.6979, 1998, Mar Average, Zambia, ZMB
23.0233, 1998, Apr Average, Zambia, ZMB
21.2323, 1998, May Average, Zambia, ZMB
18.771, 1998, Jun Average, Zambia, ZMB
18.6486, 1998, Jul Average, Zambia, ZMB
20.6143, 1998, Aug Average, Zambia, ZMB
23.1927, 1998, Sep Average, Zambia, ZMB
25.6429, 1998, Oct Average, Zambia, ZMB
25.8281, 1998, Nov Average, Zambia, ZMB
22.997, 1998, Dec Average, Zambia, ZMB
23.0322, 1999, Jan Average, Zambia, ZMB
23.9041, 1999, Feb Average, Zambia, ZMB
23.1333, 1999, Mar Average, Zambia, ZMB
21.9583, 1999, Apr Average, Zambia, ZMB
20.553, 1999, May Average, Zambia, ZMB
18.4583, 1999, Jun Average, Zambia, ZMB
17.5674, 1999, Jul Average, Zambia, ZMB
19.8162, 1999, Aug Average, Zambia, ZMB
21.586, 1999, Sep Average, Zambia, ZMB
24.4133, 1999, Oct Average, Zambia, ZMB
25.0407, 1999, Nov Average, Zambia, ZMB
24.8855, 1999, Dec Average, Zambia, ZMB
23.6106, 2000, Jan Average, Zambia, ZMB
23.6141, 2000, Feb Average, Zambia, ZMB
23.2675, 2000, Mar Average, Zambia, ZMB
21.939, 2000, Apr Average, Zambia, ZMB
20.3746, 2000, May Average, Zambia, ZMB
18.7351, 2000, Jun Average, Zambia, ZMB
17.6569, 2000, Jul Average, Zambia, ZMB
19.4564, 2000, Aug Average, Zambia, ZMB
23.8724, 2000, Sep Average, Zambia, ZMB
25.4504, 2000, Oct Average, Zambia, ZMB
24.0193, 2000, Nov Average, Zambia, ZMB
23.5247, 2000, Dec Average, Zambia, ZMB
23.362, 2001, Jan Average, Zambia, ZMB
23.2482, 2001, Feb Average, Zambia, ZMB
23.3827, 2001, Mar Average, Zambia, ZMB
22.9915, 2001, Apr Average, Zambia, ZMB
21.5481, 2001, May Average, Zambia, ZMB
18.0614, 2001, Jun Average, Zambia, ZMB
17.3543, 2001, Jul Average, Zambia, ZMB
21.1282, 2001, Aug Average, Zambia, ZMB
24.023, 2001, Sep Average, Zambia, ZMB
25.5492, 2001, Oct Average, Zambia, ZMB
25.1732, 2001, Nov Average, Zambia, ZMB
24.2865, 2001, Dec Average, Zambia, ZMB
23.7937, 2002, Jan Average, Zambia, ZMB
23.5361, 2002, Feb Average, Zambia, ZMB
23.8034, 2002, Mar Average, Zambia, ZMB
23.1282, 2002, Apr Average, Zambia, ZMB
20.6618, 2002, May Average, Zambia, ZMB
18.3577, 2002, Jun Average, Zambia, ZMB
19.3931, 2002, Jul Average, Zambia, ZMB
21.0553, 2002, Aug Average, Zambia, ZMB
23.5123, 2002, Sep Average, Zambia, ZMB
25.5664, 2002, Oct Average, Zambia, ZMB
25.5547, 2002, Nov Average, Zambia, ZMB
24.3673, 2002, Dec Average, Zambia, ZMB
24.1226, 2003, Jan Average, Zambia, ZMB
24.3684, 2003, Feb Average, Zambia, ZMB
24.0249, 2003, Mar Average, Zambia, ZMB
22.3656, 2003, Apr Average, Zambia, ZMB
20.5235, 2003, May Average, Zambia, ZMB
18.8039, 2003, Jun Average, Zambia, ZMB
17.296, 2003, Jul Average, Zambia, ZMB
20.7961, 2003, Aug Average, Zambia, ZMB
23.8534, 2003, Sep Average, Zambia, ZMB
25.86, 2003, Oct Average, Zambia, ZMB
26.0673, 2003, Nov Average, Zambia, ZMB
24.2228, 2003, Dec Average, Zambia, ZMB
23.6955, 2004, Jan Average, Zambia, ZMB
23.7275, 2004, Feb Average, Zambia, ZMB
23.9348, 2004, Mar Average, Zambia, ZMB
22.7649, 2004, Apr Average, Zambia, ZMB
19.596, 2004, May Average, Zambia, ZMB
17.6013, 2004, Jun Average, Zambia, ZMB
17.5537, 2004, Jul Average, Zambia, ZMB
21.2873, 2004, Aug Average, Zambia, ZMB
23.5221, 2004, Sep Average, Zambia, ZMB
25.5169, 2004, Oct Average, Zambia, ZMB
26.0576, 2004, Nov Average, Zambia, ZMB
24.4069, 2004, Dec Average, Zambia, ZMB
24.187, 2005, Jan Average, Zambia, ZMB
24.9415, 2005, Feb Average, Zambia, ZMB
25.0237, 2005, Mar Average, Zambia, ZMB
23.5973, 2005, Apr Average, Zambia, ZMB
21.4925, 2005, May Average, Zambia, ZMB
20.158, 2005, Jun Average, Zambia, ZMB
18.6895, 2005, Jul Average, Zambia, ZMB
21.3006, 2005, Aug Average, Zambia, ZMB
23.353, 2005, Sep Average, Zambia, ZMB
26.6398, 2005, Oct Average, Zambia, ZMB
26.8261, 2005, Nov Average, Zambia, ZMB
24.2092, 2005, Dec Average, Zambia, ZMB
23.5763, 2006, Jan Average, Zambia, ZMB
23.77, 2006, Feb Average, Zambia, ZMB
23.5425, 2006, Mar Average, Zambia, ZMB
22.6753, 2006, Apr Average, Zambia, ZMB
20.0649, 2006, May Average, Zambia, ZMB
18.2779, 2006, Jun Average, Zambia, ZMB
17.9768, 2006, Jul Average, Zambia, ZMB
20.4674, 2006, Aug Average, Zambia, ZMB
22.7176, 2006, Sep Average, Zambia, ZMB
26.0676, 2006, Oct Average, Zambia, ZMB
25.0879, 2006, Nov Average, Zambia, ZMB
24.4326, 2006, Dec Average, Zambia, ZMB
22.9673, 2007, Jan Average, Zambia, ZMB
23.9052, 2007, Feb Average, Zambia, ZMB
24.1516, 2007, Mar Average, Zambia, ZMB
22.9489, 2007, Apr Average, Zambia, ZMB
20.3073, 2007, May Average, Zambia, ZMB
18.7704, 2007, Jun Average, Zambia, ZMB
17.7585, 2007, Jul Average, Zambia, ZMB
20.4118, 2007, Aug Average, Zambia, ZMB
24.5251, 2007, Sep Average, Zambia, ZMB
25.637, 2007, Oct Average, Zambia, ZMB
25.4262, 2007, Nov Average, Zambia, ZMB
23.567, 2007, Dec Average, Zambia, ZMB
23.1144, 2008, Jan Average, Zambia, ZMB
23.2035, 2008, Feb Average, Zambia, ZMB
22.7937, 2008, Mar Average, Zambia, ZMB
21.6595, 2008, Apr Average, Zambia, ZMB
20.6581, 2008, May Average, Zambia, ZMB
17.8691, 2008, Jun Average, Zambia, ZMB
18.1939, 2008, Jul Average, Zambia, ZMB
20.4552, 2008, Aug Average, Zambia, ZMB
23.988, 2008, Sep Average, Zambia, ZMB
26.0019, 2008, Oct Average, Zambia, ZMB
25.3979, 2008, Nov Average, Zambia, ZMB
23.8982, 2008, Dec Average, Zambia, ZMB
24.194, 2009, Jan Average, Zambia, ZMB
23.6724, 2009, Feb Average, Zambia, ZMB
22.7686, 2009, Mar Average, Zambia, ZMB
21.3415, 2009, Apr Average, Zambia, ZMB
20.5057, 2009, May Average, Zambia, ZMB
19.4267, 2009, Jun Average, Zambia, ZMB
17.1389, 2009, Jul Average, Zambia, ZMB
21.7973, 2009, Aug Average, Zambia, ZMB
24.4649, 2009, Sep Average, Zambia, ZMB
25.5437, 2009, Oct Average, Zambia, ZMB
24.6829, 2009, Nov Average, Zambia, ZMB
24.5257, 2009, Dec Average, Zambia, ZMB
24.5546, 2010, Jan Average, Zambia, ZMB
24.1726, 2010, Feb Average, Zambia, ZMB
24.2537, 2010, Mar Average, Zambia, ZMB
23.3603, 2010, Apr Average, Zambia, ZMB
21.9211, 2010, May Average, Zambia, ZMB
18.551, 2010, Jun Average, Zambia, ZMB
18.4012, 2010, Jul Average, Zambia, ZMB
19.6397, 2010, Aug Average, Zambia, ZMB
23.8174, 2010, Sep Average, Zambia, ZMB
26.6492, 2010, Oct Average, Zambia, ZMB
25.5888, 2010, Nov Average, Zambia, ZMB
23.3577, 2010, Dec Average, Zambia, ZMB
22.6942, 2011, Jan Average, Zambia, ZMB
22.8653, 2011, Feb Average, Zambia, ZMB
23.1277, 2011, Mar Average, Zambia, ZMB
22.1215, 2011, Apr Average, Zambia, ZMB
20.2202, 2011, May Average, Zambia, ZMB
18.8756, 2011, Jun Average, Zambia, ZMB
17.5113, 2011, Jul Average, Zambia, ZMB
19.4514, 2011, Aug Average, Zambia, ZMB
23.6348, 2011, Sep Average, Zambia, ZMB
25.2467, 2011, Oct Average, Zambia, ZMB
24.5728, 2011, Nov Average, Zambia, ZMB
23.9086, 2011, Dec Average, Zambia, ZMB
22.8346, 2012, Jan Average, Zambia, ZMB
23.984, 2012, Feb Average, Zambia, ZMB
23.5488, 2012, Mar Average, Zambia, ZMB
21.5214, 2012, Apr Average, Zambia, ZMB
20.2107, 2012, May Average, Zambia, ZMB
18.2161, 2012, Jun Average, Zambia, ZMB
17.6631, 2012, Jul Average, Zambia, ZMB
20.4995, 2012, Aug Average, Zambia, ZMB
23.5024, 2012, Sep Average, Zambia, ZMB
25.7291, 2012, Oct Average, Zambia, ZMB
25.1207, 2012, Nov Average, Zambia, ZMB
23.6931, 2012, Dec Average, Zambia, ZMB
23.1088, 2013, Jan Average, Zambia, ZMB
23.4288, 2013, Feb Average, Zambia, ZMB
23.0262, 2013, Mar Average, Zambia, ZMB
21.8549, 2013, Apr Average, Zambia, ZMB
19.6933, 2013, May Average, Zambia, ZMB
18.1261, 2013, Jun Average, Zambia, ZMB
17.55, 2013, Jul Average, Zambia, ZMB
20.7464, 2013, Aug Average, Zambia, ZMB
24.427, 2013, Sep Average, Zambia, ZMB
24.5483, 2013, Oct Average, Zambia, ZMB
25.2621, 2013, Nov Average, Zambia, ZMB
23.5106, 2013, Dec Average, Zambia, ZMB
22.9897, 2014, Jan Average, Zambia, ZMB
23.1385, 2014, Feb Average, Zambia, ZMB
23.332, 2014, Mar Average, Zambia, ZMB
21.7002, 2014, Apr Average, Zambia, ZMB
20.5883, 2014, May Average, Zambia, ZMB
18.4896, 2014, Jun Average, Zambia, ZMB
17.8722, 2014, Jul Average, Zambia, ZMB
20.2271, 2014, Aug Average, Zambia, ZMB
23.3598, 2014, Sep Average, Zambia, ZMB
24.8727, 2014, Oct Average, Zambia, ZMB
25.5073, 2014, Nov Average, Zambia, ZMB
23.9296, 2014, Dec Average, Zambia, ZMB
23.1704, 2015, Jan Average, Zambia, ZMB
23.9154, 2015, Feb Average, Zambia, ZMB
23.2842, 2015, Mar Average, Zambia, ZMB
21.8897, 2015, Apr Average, Zambia, ZMB
20.5712, 2015, May Average, Zambia, ZMB
18.3908, 2015, Jun Average, Zambia, ZMB
18.8426, 2015, Jul Average, Zambia, ZMB
20.8216, 2015, Aug Average, Zambia, ZMB
24.2218, 2015, Sep Average, Zambia, ZMB
26.3759, 2015, Oct Average, Zambia, ZMB
25.4609, 2015, Nov Average, Zambia, ZMB
25.3018, 2015, Dec Average, Zambia, ZMB
24.6264, 2016, Jan Average, Zambia, ZMB
25.1474, 2016, Feb Average, Zambia, ZMB
24.5509, 2016, Mar Average, Zambia, ZMB
21.0901, 2016, Apr Average, Zambia, ZMB
19.6509, 2016, May Average, Zambia, ZMB
18.3201, 2016, Jun Average, Zambia, ZMB
17.9631, 2016, Jul Average, Zambia, ZMB
20.2378, 2016, Aug Average, Zambia, ZMB
24.4248, 2016, Sep Average, Zambia, ZMB
26.6488, 2016, Oct Average, Zambia, ZMB
25.7445, 2016, Nov Average, Zambia, ZMB
24.4398, 2016, Dec Average, Zambia, ZMB
