Rainfall - (MM), Year, Statistics, Country, ISO3
264.534, 1989, Jun Average, Sierra Leone, SLE
451.82, 1989, Jul Average, Sierra Leone, SLE
563.294, 1989, Aug Average, Sierra Leone, SLE
389.637, 1989, Sep Average, Sierra Leone, SLE
282.939, 1989, Oct Average, Sierra Leone, SLE
88.342, 1989, Nov Average, Sierra Leone, SLE
9.30767, 1989, Dec Average, Sierra Leone, SLE
2.14489, 1990, Jan Average, Sierra Leone, SLE
11.717, 1990, Feb Average, Sierra Leone, SLE
14.6263, 1990, Mar Average, Sierra Leone, SLE
89.1902, 1990, Apr Average, Sierra Leone, SLE
188.07, 1990, May Average, Sierra Leone, SLE
242.374, 1990, Jun Average, Sierra Leone, SLE
321.955, 1990, Jul Average, Sierra Leone, SLE
459.195, 1990, Aug Average, Sierra Leone, SLE
370.912, 1990, Sep Average, Sierra Leone, SLE
241.181, 1990, Oct Average, Sierra Leone, SLE
92.5393, 1990, Nov Average, Sierra Leone, SLE
45.7525, 1990, Dec Average, Sierra Leone, SLE
2.17904, 1991, Jan Average, Sierra Leone, SLE
5.45508, 1991, Feb Average, Sierra Leone, SLE
26.4016, 1991, Mar Average, Sierra Leone, SLE
59.0846, 1991, Apr Average, Sierra Leone, SLE
156.974, 1991, May Average, Sierra Leone, SLE
292.987, 1991, Jun Average, Sierra Leone, SLE
558.748, 1991, Jul Average, Sierra Leone, SLE
392.851, 1991, Aug Average, Sierra Leone, SLE
305.171, 1991, Sep Average, Sierra Leone, SLE
306.445, 1991, Oct Average, Sierra Leone, SLE
46.9787, 1991, Nov Average, Sierra Leone, SLE
15.3946, 1991, Dec Average, Sierra Leone, SLE
3.95334, 1992, Jan Average, Sierra Leone, SLE
23.0098, 1992, Feb Average, Sierra Leone, SLE
8.02661, 1992, Mar Average, Sierra Leone, SLE
97.4121, 1992, Apr Average, Sierra Leone, SLE
226.096, 1992, May Average, Sierra Leone, SLE
345.255, 1992, Jun Average, Sierra Leone, SLE
690.81, 1992, Jul Average, Sierra Leone, SLE
503.974, 1992, Aug Average, Sierra Leone, SLE
391.692, 1992, Sep Average, Sierra Leone, SLE
241.938, 1992, Oct Average, Sierra Leone, SLE
90.274, 1992, Nov Average, Sierra Leone, SLE
9.64376, 1992, Dec Average, Sierra Leone, SLE
1.71812, 1993, Jan Average, Sierra Leone, SLE
10.6311, 1993, Feb Average, Sierra Leone, SLE
45.9939, 1993, Mar Average, Sierra Leone, SLE
87.5784, 1993, Apr Average, Sierra Leone, SLE
169.196, 1993, May Average, Sierra Leone, SLE
451.363, 1993, Jun Average, Sierra Leone, SLE
449.09, 1993, Jul Average, Sierra Leone, SLE
364.922, 1993, Aug Average, Sierra Leone, SLE
368.661, 1993, Sep Average, Sierra Leone, SLE
280.877, 1993, Oct Average, Sierra Leone, SLE
91.1487, 1993, Nov Average, Sierra Leone, SLE
3.12385, 1993, Dec Average, Sierra Leone, SLE
7.8671, 1994, Jan Average, Sierra Leone, SLE
17.2174, 1994, Feb Average, Sierra Leone, SLE
49.6728, 1994, Mar Average, Sierra Leone, SLE
70.756, 1994, Apr Average, Sierra Leone, SLE
199.357, 1994, May Average, Sierra Leone, SLE
281.642, 1994, Jun Average, Sierra Leone, SLE
454.147, 1994, Jul Average, Sierra Leone, SLE
557.479, 1994, Aug Average, Sierra Leone, SLE
481.754, 1994, Sep Average, Sierra Leone, SLE
293.219, 1994, Oct Average, Sierra Leone, SLE
95.4826, 1994, Nov Average, Sierra Leone, SLE
4.40083, 1994, Dec Average, Sierra Leone, SLE
0, 1995, Jan Average, Sierra Leone, SLE
3.46904, 1995, Feb Average, Sierra Leone, SLE
49.0246, 1995, Mar Average, Sierra Leone, SLE
122.883, 1995, Apr Average, Sierra Leone, SLE
192.449, 1995, May Average, Sierra Leone, SLE
366.888, 1995, Jun Average, Sierra Leone, SLE
396.706, 1995, Jul Average, Sierra Leone, SLE
616.939, 1995, Aug Average, Sierra Leone, SLE
435.32, 1995, Sep Average, Sierra Leone, SLE
307.691, 1995, Oct Average, Sierra Leone, SLE
49.2895, 1995, Nov Average, Sierra Leone, SLE
30.3732, 1995, Dec Average, Sierra Leone, SLE
12.1529, 1996, Jan Average, Sierra Leone, SLE
27.0939, 1996, Feb Average, Sierra Leone, SLE
55.6049, 1996, Mar Average, Sierra Leone, SLE
71.867, 1996, Apr Average, Sierra Leone, SLE
220.182, 1996, May Average, Sierra Leone, SLE
284.557, 1996, Jun Average, Sierra Leone, SLE
378.981, 1996, Jul Average, Sierra Leone, SLE
570.333, 1996, Aug Average, Sierra Leone, SLE
484.573, 1996, Sep Average, Sierra Leone, SLE
244.675, 1996, Oct Average, Sierra Leone, SLE
25.7973, 1996, Nov Average, Sierra Leone, SLE
16.6, 1996, Dec Average, Sierra Leone, SLE
13.8919, 1997, Jan Average, Sierra Leone, SLE
9.81097, 1997, Feb Average, Sierra Leone, SLE
11.4945, 1997, Mar Average, Sierra Leone, SLE
85.7859, 1997, Apr Average, Sierra Leone, SLE
211.75, 1997, May Average, Sierra Leone, SLE
283.236, 1997, Jun Average, Sierra Leone, SLE
348.495, 1997, Jul Average, Sierra Leone, SLE
552.67, 1997, Aug Average, Sierra Leone, SLE
456.102, 1997, Sep Average, Sierra Leone, SLE
240.609, 1997, Oct Average, Sierra Leone, SLE
52.9064, 1997, Nov Average, Sierra Leone, SLE
15.4461, 1997, Dec Average, Sierra Leone, SLE
3.22094, 1998, Jan Average, Sierra Leone, SLE
10.6522, 1998, Feb Average, Sierra Leone, SLE
10.8486, 1998, Mar Average, Sierra Leone, SLE
74.0912, 1998, Apr Average, Sierra Leone, SLE
155.468, 1998, May Average, Sierra Leone, SLE
219.371, 1998, Jun Average, Sierra Leone, SLE
464.012, 1998, Jul Average, Sierra Leone, SLE
829.916, 1998, Aug Average, Sierra Leone, SLE
493.451, 1998, Sep Average, Sierra Leone, SLE
253.513, 1998, Oct Average, Sierra Leone, SLE
40.1932, 1998, Nov Average, Sierra Leone, SLE
11.1466, 1998, Dec Average, Sierra Leone, SLE
4.8516, 1999, Jan Average, Sierra Leone, SLE
8.50967, 1999, Feb Average, Sierra Leone, SLE
30.9702, 1999, Mar Average, Sierra Leone, SLE
77.3073, 1999, Apr Average, Sierra Leone, SLE
190.387, 1999, May Average, Sierra Leone, SLE
294.888, 1999, Jun Average, Sierra Leone, SLE
487.669, 1999, Jul Average, Sierra Leone, SLE
573.817, 1999, Aug Average, Sierra Leone, SLE
427.75, 1999, Sep Average, Sierra Leone, SLE
455.207, 1999, Oct Average, Sierra Leone, SLE
79.9855, 1999, Nov Average, Sierra Leone, SLE
4.19087, 1999, Dec Average, Sierra Leone, SLE
2.96861, 2000, Jan Average, Sierra Leone, SLE
3.80503, 2000, Feb Average, Sierra Leone, SLE
30.7117, 2000, Mar Average, Sierra Leone, SLE
87.4046, 2000, Apr Average, Sierra Leone, SLE
199.506, 2000, May Average, Sierra Leone, SLE
346.523, 2000, Jun Average, Sierra Leone, SLE
504.83, 2000, Jul Average, Sierra Leone, SLE
504.444, 2000, Aug Average, Sierra Leone, SLE
346.602, 2000, Sep Average, Sierra Leone, SLE
344.036, 2000, Oct Average, Sierra Leone, SLE
119.862, 2000, Nov Average, Sierra Leone, SLE
6.49295, 2000, Dec Average, Sierra Leone, SLE
4.77319, 2001, Jan Average, Sierra Leone, SLE
6.0969, 2001, Feb Average, Sierra Leone, SLE
29.0011, 2001, Mar Average, Sierra Leone, SLE
76.0173, 2001, Apr Average, Sierra Leone, SLE
213.733, 2001, May Average, Sierra Leone, SLE
327.836, 2001, Jun Average, Sierra Leone, SLE
464.343, 2001, Jul Average, Sierra Leone, SLE
475.893, 2001, Aug Average, Sierra Leone, SLE
364.133, 2001, Sep Average, Sierra Leone, SLE
256.369, 2001, Oct Average, Sierra Leone, SLE
119.198, 2001, Nov Average, Sierra Leone, SLE
16.4145, 2001, Dec Average, Sierra Leone, SLE
19.2975, 2002, Jan Average, Sierra Leone, SLE
15.7155, 2002, Feb Average, Sierra Leone, SLE
32.0543, 2002, Mar Average, Sierra Leone, SLE
90.8122, 2002, Apr Average, Sierra Leone, SLE
196.718, 2002, May Average, Sierra Leone, SLE
319.571, 2002, Jun Average, Sierra Leone, SLE
468.533, 2002, Jul Average, Sierra Leone, SLE
495.861, 2002, Aug Average, Sierra Leone, SLE
382.941, 2002, Sep Average, Sierra Leone, SLE
259.289, 2002, Oct Average, Sierra Leone, SLE
71.0198, 2002, Nov Average, Sierra Leone, SLE
3.23909, 2002, Dec Average, Sierra Leone, SLE
5.11547, 2003, Jan Average, Sierra Leone, SLE
77.2254, 2003, Feb Average, Sierra Leone, SLE
28.1404, 2003, Mar Average, Sierra Leone, SLE
186.374, 2003, Apr Average, Sierra Leone, SLE
167.245, 2003, May Average, Sierra Leone, SLE
325.254, 2003, Jun Average, Sierra Leone, SLE
201.16, 2003, Jul Average, Sierra Leone, SLE
506.343, 2003, Aug Average, Sierra Leone, SLE
435.053, 2003, Sep Average, Sierra Leone, SLE
274.178, 2003, Oct Average, Sierra Leone, SLE
194.379, 2003, Nov Average, Sierra Leone, SLE
16.1516, 2003, Dec Average, Sierra Leone, SLE
5.16824, 2004, Jan Average, Sierra Leone, SLE
13.3582, 2004, Feb Average, Sierra Leone, SLE
35.5414, 2004, Mar Average, Sierra Leone, SLE
93.581, 2004, Apr Average, Sierra Leone, SLE
246.713, 2004, May Average, Sierra Leone, SLE
314.153, 2004, Jun Average, Sierra Leone, SLE
504.819, 2004, Jul Average, Sierra Leone, SLE
488.839, 2004, Aug Average, Sierra Leone, SLE
408.303, 2004, Sep Average, Sierra Leone, SLE
269.854, 2004, Oct Average, Sierra Leone, SLE
154.022, 2004, Nov Average, Sierra Leone, SLE
17.7665, 2004, Dec Average, Sierra Leone, SLE
5.55027, 2005, Jan Average, Sierra Leone, SLE
14.4123, 2005, Feb Average, Sierra Leone, SLE
41.6994, 2005, Mar Average, Sierra Leone, SLE
92.8915, 2005, Apr Average, Sierra Leone, SLE
196.601, 2005, May Average, Sierra Leone, SLE
59.8794, 2005, Jun Average, Sierra Leone, SLE
408.47, 2005, Jul Average, Sierra Leone, SLE
509.334, 2005, Aug Average, Sierra Leone, SLE
453.238, 2005, Sep Average, Sierra Leone, SLE
262.516, 2005, Oct Average, Sierra Leone, SLE
90.0123, 2005, Nov Average, Sierra Leone, SLE
18.944, 2005, Dec Average, Sierra Leone, SLE
5.51383, 2006, Jan Average, Sierra Leone, SLE
14.2668, 2006, Feb Average, Sierra Leone, SLE
24.9086, 2006, Mar Average, Sierra Leone, SLE
56.4306, 2006, Apr Average, Sierra Leone, SLE
231.439, 2006, May Average, Sierra Leone, SLE
322.264, 2006, Jun Average, Sierra Leone, SLE
437.574, 2006, Jul Average, Sierra Leone, SLE
516.521, 2006, Aug Average, Sierra Leone, SLE
413.03, 2006, Sep Average, Sierra Leone, SLE
246.391, 2006, Oct Average, Sierra Leone, SLE
55.664, 2006, Nov Average, Sierra Leone, SLE
18.6248, 2006, Dec Average, Sierra Leone, SLE
5.46781, 2007, Jan Average, Sierra Leone, SLE
15.541, 2007, Feb Average, Sierra Leone, SLE
36.9039, 2007, Mar Average, Sierra Leone, SLE
56.8681, 2007, Apr Average, Sierra Leone, SLE
209.383, 2007, May Average, Sierra Leone, SLE
58.6493, 2007, Jun Average, Sierra Leone, SLE
395.065, 2007, Jul Average, Sierra Leone, SLE
1108.6, 2007, Aug Average, Sierra Leone, SLE
345.056, 2007, Sep Average, Sierra Leone, SLE
176.211, 2007, Oct Average, Sierra Leone, SLE
96.2272, 2007, Nov Average, Sierra Leone, SLE
18.5228, 2007, Dec Average, Sierra Leone, SLE
4.8588, 2008, Jan Average, Sierra Leone, SLE
13.5119, 2008, Feb Average, Sierra Leone, SLE
25.4381, 2008, Mar Average, Sierra Leone, SLE
60.922, 2008, Apr Average, Sierra Leone, SLE
207.052, 2008, May Average, Sierra Leone, SLE
282.312, 2008, Jun Average, Sierra Leone, SLE
464.343, 2008, Jul Average, Sierra Leone, SLE
495.763, 2008, Aug Average, Sierra Leone, SLE
360.738, 2008, Sep Average, Sierra Leone, SLE
317.216, 2008, Oct Average, Sierra Leone, SLE
54.5137, 2008, Nov Average, Sierra Leone, SLE
23.362, 2008, Dec Average, Sierra Leone, SLE
5.11547, 2009, Jan Average, Sierra Leone, SLE
15.2135, 2009, Feb Average, Sierra Leone, SLE
24.8776, 2009, Mar Average, Sierra Leone, SLE
56.3754, 2009, Apr Average, Sierra Leone, SLE
226.426, 2009, May Average, Sierra Leone, SLE
245.751, 2009, Jun Average, Sierra Leone, SLE
378.084, 2009, Jul Average, Sierra Leone, SLE
567.79, 2009, Aug Average, Sierra Leone, SLE
477.754, 2009, Sep Average, Sierra Leone, SLE
232.95, 2009, Oct Average, Sierra Leone, SLE
57.0827, 2009, Nov Average, Sierra Leone, SLE
15.5491, 2009, Dec Average, Sierra Leone, SLE
4.87824, 2010, Jan Average, Sierra Leone, SLE
16.1778, 2010, Feb Average, Sierra Leone, SLE
26.5551, 2010, Mar Average, Sierra Leone, SLE
281.834, 2010, Apr Average, Sierra Leone, SLE
298.83, 2010, May Average, Sierra Leone, SLE
312.62, 2010, Jun Average, Sierra Leone, SLE
486.617, 2010, Jul Average, Sierra Leone, SLE
498.882, 2010, Aug Average, Sierra Leone, SLE
490.552, 2010, Sep Average, Sierra Leone, SLE
313.797, 2010, Oct Average, Sierra Leone, SLE
92.0427, 2010, Nov Average, Sierra Leone, SLE
15.9655, 2010, Dec Average, Sierra Leone, SLE
4.58551, 2011, Jan Average, Sierra Leone, SLE
12.926, 2011, Feb Average, Sierra Leone, SLE
38.2998, 2011, Mar Average, Sierra Leone, SLE
61.2359, 2011, Apr Average, Sierra Leone, SLE
154.805, 2011, May Average, Sierra Leone, SLE
288.997, 2011, Jun Average, Sierra Leone, SLE
512.242, 2011, Jul Average, Sierra Leone, SLE
665.24, 2011, Aug Average, Sierra Leone, SLE
400.103, 2011, Sep Average, Sierra Leone, SLE
198.095, 2011, Oct Average, Sierra Leone, SLE
62.7975, 2011, Nov Average, Sierra Leone, SLE
25.4033, 2011, Dec Average, Sierra Leone, SLE
4.75005, 2012, Jan Average, Sierra Leone, SLE
13.0453, 2012, Feb Average, Sierra Leone, SLE
23.8133, 2012, Mar Average, Sierra Leone, SLE
78.7753, 2012, Apr Average, Sierra Leone, SLE
208.545, 2012, May Average, Sierra Leone, SLE
289.945, 2012, Jun Average, Sierra Leone, SLE
468.009, 2012, Jul Average, Sierra Leone, SLE
504.727, 2012, Aug Average, Sierra Leone, SLE
450.836, 2012, Sep Average, Sierra Leone, SLE
272.641, 2012, Oct Average, Sierra Leone, SLE
89.0565, 2012, Nov Average, Sierra Leone, SLE
18.6248, 2012, Dec Average, Sierra Leone, SLE
5.51813, 2013, Jan Average, Sierra Leone, SLE
15.8267, 2013, Feb Average, Sierra Leone, SLE
24.281, 2013, Mar Average, Sierra Leone, SLE
119.053, 2013, Apr Average, Sierra Leone, SLE
150.752, 2013, May Average, Sierra Leone, SLE
276.901, 2013, Jun Average, Sierra Leone, SLE
398.153, 2013, Jul Average, Sierra Leone, SLE
590.981, 2013, Aug Average, Sierra Leone, SLE
486.546, 2013, Sep Average, Sierra Leone, SLE
265.606, 2013, Oct Average, Sierra Leone, SLE
133.322, 2013, Nov Average, Sierra Leone, SLE
17.2873, 2013, Dec Average, Sierra Leone, SLE
4.82705, 2014, Jan Average, Sierra Leone, SLE
13.5022, 2014, Feb Average, Sierra Leone, SLE
23.721, 2014, Mar Average, Sierra Leone, SLE
55.5361, 2014, Apr Average, Sierra Leone, SLE
296.141, 2014, May Average, Sierra Leone, SLE
269.551, 2014, Jun Average, Sierra Leone, SLE
364.089, 2014, Jul Average, Sierra Leone, SLE
446.025, 2014, Aug Average, Sierra Leone, SLE
440.436, 2014, Sep Average, Sierra Leone, SLE
222.273, 2014, Oct Average, Sierra Leone, SLE
88.4088, 2014, Nov Average, Sierra Leone, SLE
15.2699, 2014, Dec Average, Sierra Leone, SLE
4.32946, 2015, Jan Average, Sierra Leone, SLE
13.9161, 2015, Feb Average, Sierra Leone, SLE
22.5238, 2015, Mar Average, Sierra Leone, SLE
85.3957, 2015, Apr Average, Sierra Leone, SLE
172.835, 2015, May Average, Sierra Leone, SLE
248.954, 2015, Jun Average, Sierra Leone, SLE
457.943, 2015, Jul Average, Sierra Leone, SLE
755.629, 2015, Aug Average, Sierra Leone, SLE
386.223, 2015, Sep Average, Sierra Leone, SLE
389.302, 2015, Oct Average, Sierra Leone, SLE
54.4136, 2015, Nov Average, Sierra Leone, SLE
14.4735, 2015, Dec Average, Sierra Leone, SLE
11.2245, 2016, Jan Average, Sierra Leone, SLE
6.06895, 2016, Feb Average, Sierra Leone, SLE
19.0922, 2016, Mar Average, Sierra Leone, SLE
103.955, 2016, Apr Average, Sierra Leone, SLE
201.842, 2016, May Average, Sierra Leone, SLE
339.9, 2016, Jun Average, Sierra Leone, SLE
481.786, 2016, Jul Average, Sierra Leone, SLE
505.345, 2016, Aug Average, Sierra Leone, SLE
484.481, 2016, Sep Average, Sierra Leone, SLE
291.877, 2016, Oct Average, Sierra Leone, SLE
79.1541, 2016, Nov Average, Sierra Leone, SLE
8.74569, 2016, Dec Average, Sierra Leone, SLE
