Rainfall - (MM), Year, Statistics, Country, ISO3
50.4116, 1996, Jun Average, Rwanda, RWA
27.9148, 1996, Jul Average, Rwanda, RWA
69.2295, 1996, Aug Average, Rwanda, RWA
97.4967, 1996, Sep Average, Rwanda, RWA
105.303, 1996, Oct Average, Rwanda, RWA
140.11, 1996, Nov Average, Rwanda, RWA
101.976, 1996, Dec Average, Rwanda, RWA
183.148, 1997, Jan Average, Rwanda, RWA
16.7843, 1997, Feb Average, Rwanda, RWA
101.608, 1997, Mar Average, Rwanda, RWA
183.735, 1997, Apr Average, Rwanda, RWA
132.342, 1997, May Average, Rwanda, RWA
39.7184, 1997, Jun Average, Rwanda, RWA
16.3385, 1997, Jul Average, Rwanda, RWA
27.8513, 1997, Aug Average, Rwanda, RWA
25.3678, 1997, Sep Average, Rwanda, RWA
172.818, 1997, Oct Average, Rwanda, RWA
177.827, 1997, Nov Average, Rwanda, RWA
178.571, 1997, Dec Average, Rwanda, RWA
183.752, 1998, Jan Average, Rwanda, RWA
142.725, 1998, Feb Average, Rwanda, RWA
168.959, 1998, Mar Average, Rwanda, RWA
134.526, 1998, Apr Average, Rwanda, RWA
148.35, 1998, May Average, Rwanda, RWA
27.6736, 1998, Jun Average, Rwanda, RWA
11.4611, 1998, Jul Average, Rwanda, RWA
27.868, 1998, Aug Average, Rwanda, RWA
84.4183, 1998, Sep Average, Rwanda, RWA
153.751, 1998, Oct Average, Rwanda, RWA
101.061, 1998, Nov Average, Rwanda, RWA
86.9877, 1998, Dec Average, Rwanda, RWA
144.144, 1999, Jan Average, Rwanda, RWA
28.5686, 1999, Feb Average, Rwanda, RWA
177.429, 1999, Mar Average, Rwanda, RWA
97.1217, 1999, Apr Average, Rwanda, RWA
55.1903, 1999, May Average, Rwanda, RWA
1.56809, 1999, Jun Average, Rwanda, RWA
1.19631, 1999, Jul Average, Rwanda, RWA
100.267, 1999, Aug Average, Rwanda, RWA
76.9439, 1999, Sep Average, Rwanda, RWA
112.136, 1999, Oct Average, Rwanda, RWA
168.042, 1999, Nov Average, Rwanda, RWA
117.418, 1999, Dec Average, Rwanda, RWA
74.8022, 2000, Jan Average, Rwanda, RWA
67.792, 2000, Feb Average, Rwanda, RWA
163.613, 2000, Mar Average, Rwanda, RWA
121.529, 2000, Apr Average, Rwanda, RWA
98.4422, 2000, May Average, Rwanda, RWA
8.39682, 2000, Jun Average, Rwanda, RWA
5.94943, 2000, Jul Average, Rwanda, RWA
18.7689, 2000, Aug Average, Rwanda, RWA
48.0403, 2000, Sep Average, Rwanda, RWA
139.739, 2000, Oct Average, Rwanda, RWA
170.305, 2000, Nov Average, Rwanda, RWA
151.267, 2000, Dec Average, Rwanda, RWA
211.903, 2001, Jan Average, Rwanda, RWA
84.1418, 2001, Feb Average, Rwanda, RWA
193.473, 2001, Mar Average, Rwanda, RWA
101.006, 2001, Apr Average, Rwanda, RWA
77.4507, 2001, May Average, Rwanda, RWA
6.69483, 2001, Jun Average, Rwanda, RWA
72.4113, 2001, Jul Average, Rwanda, RWA
62.6781, 2001, Aug Average, Rwanda, RWA
123.36, 2001, Sep Average, Rwanda, RWA
145.529, 2001, Oct Average, Rwanda, RWA
204.246, 2001, Nov Average, Rwanda, RWA
127.803, 2001, Dec Average, Rwanda, RWA
190.346, 2002, Jan Average, Rwanda, RWA
111.371, 2002, Feb Average, Rwanda, RWA
142.848, 2002, Mar Average, Rwanda, RWA
143.124, 2002, Apr Average, Rwanda, RWA
143.313, 2002, May Average, Rwanda, RWA
4.13347, 2002, Jun Average, Rwanda, RWA
0.44862, 2002, Jul Average, Rwanda, RWA
14.9978, 2002, Aug Average, Rwanda, RWA
31.8174, 2002, Sep Average, Rwanda, RWA
113.162, 2002, Oct Average, Rwanda, RWA
155.257, 2002, Nov Average, Rwanda, RWA
164.038, 2002, Dec Average, Rwanda, RWA
106.366, 2003, Jan Average, Rwanda, RWA
79.2266, 2003, Feb Average, Rwanda, RWA
152.028, 2003, Mar Average, Rwanda, RWA
171.966, 2003, Apr Average, Rwanda, RWA
145.78, 2003, May Average, Rwanda, RWA
10.7343, 2003, Jun Average, Rwanda, RWA
5.67627, 2003, Jul Average, Rwanda, RWA
57.7057, 2003, Aug Average, Rwanda, RWA
137.166, 2003, Sep Average, Rwanda, RWA
173.756, 2003, Oct Average, Rwanda, RWA
104.675, 2003, Nov Average, Rwanda, RWA
97.5137, 2003, Dec Average, Rwanda, RWA
137.48, 2004, Jan Average, Rwanda, RWA
65.8322, 2004, Feb Average, Rwanda, RWA
70.694, 2004, Mar Average, Rwanda, RWA
81.2963, 2004, Apr Average, Rwanda, RWA
36.4073, 2004, May Average, Rwanda, RWA
4.745, 2004, Jun Average, Rwanda, RWA
5.95972, 2004, Jul Average, Rwanda, RWA
37.1129, 2004, Aug Average, Rwanda, RWA
241.06, 2004, Sep Average, Rwanda, RWA
86.5794, 2004, Oct Average, Rwanda, RWA
118.039, 2004, Nov Average, Rwanda, RWA
131.302, 2004, Dec Average, Rwanda, RWA
176.214, 2005, Jan Average, Rwanda, RWA
71.1887, 2005, Feb Average, Rwanda, RWA
161.28, 2005, Mar Average, Rwanda, RWA
60.2334, 2005, Apr Average, Rwanda, RWA
98.9159, 2005, May Average, Rwanda, RWA
10.9593, 2005, Jun Average, Rwanda, RWA
0.44329, 2005, Jul Average, Rwanda, RWA
58.6593, 2005, Aug Average, Rwanda, RWA
110.602, 2005, Sep Average, Rwanda, RWA
108.248, 2005, Oct Average, Rwanda, RWA
69.33, 2005, Nov Average, Rwanda, RWA
72.9832, 2005, Dec Average, Rwanda, RWA
84.5965, 2006, Jan Average, Rwanda, RWA
110.274, 2006, Feb Average, Rwanda, RWA
140.203, 2006, Mar Average, Rwanda, RWA
146.011, 2006, Apr Average, Rwanda, RWA
165.486, 2006, May Average, Rwanda, RWA
7.36355, 2006, Jun Average, Rwanda, RWA
42.4021, 2006, Jul Average, Rwanda, RWA
36.8758, 2006, Aug Average, Rwanda, RWA
62.1596, 2006, Sep Average, Rwanda, RWA
76.074, 2006, Oct Average, Rwanda, RWA
250.577, 2006, Nov Average, Rwanda, RWA
182.098, 2006, Dec Average, Rwanda, RWA
125.961, 2007, Jan Average, Rwanda, RWA
143.103, 2007, Feb Average, Rwanda, RWA
76.3507, 2007, Mar Average, Rwanda, RWA
138.189, 2007, Apr Average, Rwanda, RWA
142.911, 2007, May Average, Rwanda, RWA
68.8635, 2007, Jun Average, Rwanda, RWA
110.816, 2007, Jul Average, Rwanda, RWA
8.73811, 2007, Aug Average, Rwanda, RWA
206.771, 2007, Sep Average, Rwanda, RWA
92.0481, 2007, Oct Average, Rwanda, RWA
158.169, 2007, Nov Average, Rwanda, RWA
170.576, 2007, Dec Average, Rwanda, RWA
147.988, 2008, Jan Average, Rwanda, RWA
121.305, 2008, Feb Average, Rwanda, RWA
149.877, 2008, Mar Average, Rwanda, RWA
104.21, 2008, Apr Average, Rwanda, RWA
66.0283, 2008, May Average, Rwanda, RWA
53.0736, 2008, Jun Average, Rwanda, RWA
7.61985, 2008, Jul Average, Rwanda, RWA
14.8236, 2008, Aug Average, Rwanda, RWA
123.325, 2008, Sep Average, Rwanda, RWA
105.359, 2008, Oct Average, Rwanda, RWA
134.372, 2008, Nov Average, Rwanda, RWA
68.6976, 2008, Dec Average, Rwanda, RWA
119.964, 2009, Jan Average, Rwanda, RWA
147.105, 2009, Feb Average, Rwanda, RWA
165.835, 2009, Mar Average, Rwanda, RWA
164.478, 2009, Apr Average, Rwanda, RWA
70.5262, 2009, May Average, Rwanda, RWA
61.3619, 2009, Jun Average, Rwanda, RWA
0.10274, 2009, Jul Average, Rwanda, RWA
0.99859, 2009, Aug Average, Rwanda, RWA
90.7948, 2009, Sep Average, Rwanda, RWA
146.453, 2009, Oct Average, Rwanda, RWA
145.143, 2009, Nov Average, Rwanda, RWA
130.912, 2009, Dec Average, Rwanda, RWA
162.642, 2010, Jan Average, Rwanda, RWA
272.969, 2010, Feb Average, Rwanda, RWA
160.546, 2010, Mar Average, Rwanda, RWA
90.5237, 2010, Apr Average, Rwanda, RWA
185.318, 2010, May Average, Rwanda, RWA
80.2619, 2010, Jun Average, Rwanda, RWA
5.70763, 2010, Jul Average, Rwanda, RWA
5.80376, 2010, Aug Average, Rwanda, RWA
70.8213, 2010, Sep Average, Rwanda, RWA
119.108, 2010, Oct Average, Rwanda, RWA
89.0699, 2010, Nov Average, Rwanda, RWA
70.9769, 2010, Dec Average, Rwanda, RWA
76.7179, 2011, Jan Average, Rwanda, RWA
101.025, 2011, Feb Average, Rwanda, RWA
183.959, 2011, Mar Average, Rwanda, RWA
98.7505, 2011, Apr Average, Rwanda, RWA
70.8424, 2011, May Average, Rwanda, RWA
73.0525, 2011, Jun Average, Rwanda, RWA
106.183, 2011, Jul Average, Rwanda, RWA
53.6346, 2011, Aug Average, Rwanda, RWA
507, 2011, Sep Average, Rwanda, RWA
147.105, 2011, Oct Average, Rwanda, RWA
192.067, 2011, Nov Average, Rwanda, RWA
148.381, 2011, Dec Average, Rwanda, RWA
19.1904, 2012, Jan Average, Rwanda, RWA
38.8073, 2012, Feb Average, Rwanda, RWA
80.1225, 2012, Mar Average, Rwanda, RWA
174.773, 2012, Apr Average, Rwanda, RWA
61.4784, 2012, May Average, Rwanda, RWA
131.091, 2012, Jun Average, Rwanda, RWA
0.16025, 2012, Jul Average, Rwanda, RWA
24.0936, 2012, Aug Average, Rwanda, RWA
52.2161, 2012, Sep Average, Rwanda, RWA
113.69, 2012, Oct Average, Rwanda, RWA
150.787, 2012, Nov Average, Rwanda, RWA
125.553, 2012, Dec Average, Rwanda, RWA
111.242, 2013, Jan Average, Rwanda, RWA
49.8943, 2013, Feb Average, Rwanda, RWA
236.022, 2013, Mar Average, Rwanda, RWA
94.6274, 2013, Apr Average, Rwanda, RWA
57.4334, 2013, May Average, Rwanda, RWA
0.1787, 2013, Jun Average, Rwanda, RWA
0.15643, 2013, Jul Average, Rwanda, RWA
32.2412, 2013, Aug Average, Rwanda, RWA
258.036, 2013, Sep Average, Rwanda, RWA
63.8595, 2013, Oct Average, Rwanda, RWA
207.736, 2013, Nov Average, Rwanda, RWA
133.23, 2013, Dec Average, Rwanda, RWA
142.275, 2014, Jan Average, Rwanda, RWA
77.7289, 2014, Feb Average, Rwanda, RWA
97.7189, 2014, Mar Average, Rwanda, RWA
98.9195, 2014, Apr Average, Rwanda, RWA
113.768, 2014, May Average, Rwanda, RWA
19.504, 2014, Jun Average, Rwanda, RWA
15.9234, 2014, Jul Average, Rwanda, RWA
65.4651, 2014, Aug Average, Rwanda, RWA
183.836, 2014, Sep Average, Rwanda, RWA
160.195, 2014, Oct Average, Rwanda, RWA
142.553, 2014, Nov Average, Rwanda, RWA
122.821, 2014, Dec Average, Rwanda, RWA
68.772, 2015, Jan Average, Rwanda, RWA
46.8972, 2015, Feb Average, Rwanda, RWA
76.3196, 2015, Mar Average, Rwanda, RWA
120.78, 2015, Apr Average, Rwanda, RWA
113.9, 2015, May Average, Rwanda, RWA
108.714, 2015, Jun Average, Rwanda, RWA
3.79035, 2015, Jul Average, Rwanda, RWA
7.42573, 2015, Aug Average, Rwanda, RWA
134.881, 2015, Sep Average, Rwanda, RWA
255.362, 2015, Oct Average, Rwanda, RWA
281.443, 2015, Nov Average, Rwanda, RWA
184.013, 2015, Dec Average, Rwanda, RWA
209.561, 2016, Jan Average, Rwanda, RWA
87.8876, 2016, Feb Average, Rwanda, RWA
173.881, 2016, Mar Average, Rwanda, RWA
161.184, 2016, Apr Average, Rwanda, RWA
114.078, 2016, May Average, Rwanda, RWA
31.6513, 2016, Jun Average, Rwanda, RWA
97.4293, 2016, Jul Average, Rwanda, RWA
73.8406, 2016, Aug Average, Rwanda, RWA
91.8012, 2016, Sep Average, Rwanda, RWA
82.1482, 2016, Oct Average, Rwanda, RWA
142.523, 2016, Nov Average, Rwanda, RWA
124.474, 2016, Dec Average, Rwanda, RWA
